id	ini	fn	pt	漢字_程序改名	ipa调类	IPA_程序改名	注釋_程序改名	Unnamed: 8	Unnamed: 9	Unnamed: 10	Unnamed: 11	Unnamed: 12	ɔ	184
2310	ts	ɔn	31	轉	tsɔŋ31	tsɔŋ3	～学，～移，翻～	8						
2311	ts	ɔn	31	轉	tsɔŋ31	tsɔŋ3	～圈	2						
2312	tsʰ	ɔn	31	篆	tsʰɔŋ31	tsʰɔŋ3	～体，～书，～刻	8						
2313	tsʰ	ɔn	213	傳	tsʰɔŋ213	tsʰɔŋ2	～达，流～	5						
2314	tsʰ	ɔn	213	傳	tsʰɔŋ213	tsʰɔŋ2	～记，自～	5						
2315	ts	ɔn	33	專	tsɔŋ33	tsɔŋ1	～门，大～	5						
2316	ts	ɔn	33	磚	tsɔŋ33	tsɔŋ1	～头	2						
2318	tsʰ	ɔn	33	川	tsʰɔŋ33	tsʰɔŋ1	四～	2						
2319	tsʰ	ɔn	33	穿	tsʰɔŋ33	tsʰɔŋ1	～堂风，揭～	6						
2320	tsʰ	ɔn	31	喘	tsʰɔŋ31	tsʰɔŋ3	哮～	2						
2321	tsʰ	ɔn	451	串	tsʰɔŋ451	tsʰɔŋ5	一～，～通	5						
2322	ɬ	ɔn	213	船	ɬɔŋ213	ɬɔŋ2	轮～	2						
2323	ɬ	ɔk	31	說	ɬɔk31	ɬɔk7	小～	2						
2324	ȵ	ɔn	33	軟	ȵɔŋ33	ȵɔŋ1	～弱	2						
2325	k	ian	31	捲	kian31	kian3	～起来[动]	6						
2326	kʰ	ian	451	眷	kʰian451	kʰian5	～属	2						
2327	k	ian	31	卷	kian31	kian3	试～[名]	5						
2328	k	ian	33	絹	kian33	kian1		0						
2329	kʰ	ian	33	圈	kʰian33	kʰian1	圆～，～套	5						
2330	kʰ	ian	213	拳	kʰian213	kʰian2	～头	2						
2331	kʰ	ian	213	權	kʰian213	kʰian2	～利	2						
2332	k	ian	31	倦	kian31	kian3	疲～	2						
2333	j	an	213	圓	jan213	jan2	团～	2						
2334	j	an	213	員	jan213	jan2	人～，～工	5						
2335	j	an	31	院	jan31	jan3	医～，～长	5						
2336	j	an	213	緣	jan213	jan2	～分	2						
2337	j	an	213	沿	jan213	jan2	边～，～江路	6						
2338	j	an	213	鉛	jan213	jan2	～笔，～球	5						
2339	k	ian	33	捐	kian33	kian1	～钱	2						
2340	j	æk	55	悦	jæk5	jæk8a	愉～	2						
2341	j	æk	55	閱	jæk5	jæk8a	～读	2						
2342	f	an	33	藩	fan33	fan1	曾国～	3						
2343	f	an	31	反	fan31	fan3	～对，造～	5						
2344	f	an	451	販	fan451	fan5	～毒，小～，～卖	8						
2345	f	æk	31	髮	fæk31	fæk7	头～	2						
2346	f	æk	31	發	fæk31	fæk7	～展，～财[文]	8						
2347	f	æk	31	發	fæk31	fæk7	～虫（长虫）[白]	9						
2348	f	an	33	翻	fan33	fan1	～书[文]	5						
2349	f	an	33	翻	fan33	fan1	翻转；呕吐[白]	8						
2350	f	an	33	番	fan33	fan1	三～两次，～薯	7						
2351	f	an	33	番	fan33	fan1	一～被（一床被子）	9						
2352	pʰ	an	33	番	pʰan33	pʰan1	～禺（地名）	6						
2353	f	an	213	煩	fan213	fan2	麻～	2						
2354	f	an	213	礬	fan213	fan2	明～	2						
2355	f	an	213	繁	fan213	fan2	～华	2						
2356	f	an	31	飯	fan31	fan3	～店[文]	5						
2357	f	an	31	飯	fan31	fan3	食～（吃饭）[白]	9						
2358	f	æk	55	伐	fæk5	fæk8a	讨～，～木工人	7						
2359	f	æk	55	筏	fæk5	fæk8a	竹～（竹排）	6						
2360	f	æk	55	罰	fæk5	fæk8a	～款，惩～	5						
2361	m	an	31	晚	man31	man3	～会	2						
2362	v	an	31	挽	van31	van3	～留，手～手	6						
2363	m	an	31	萬	man31	man3	～一	2						
2364	m	an	31	蔓	man31	man3	～延，瓜～	5						
2365	m	ɐt	31	襪	mɐt31	mɐt7	鞋～	2						
2366	kʰ	iɛt	31	蕨	kʰiɛt31	kʰiɛt7	植物	2						
2367	kʰ	ian	451	勸	kʰian451	kʰian5	规～	2						
2368	kʰ	ian	451	券	kʰian451	kʰian5	国库～，证～	6						
2369	kʷ	ɐt	55	掘	kʷɐt5	kʷɐt8a	挖～	2						
2370	ȵ	an	213	元	ȵan213	ȵan2	～旦[文]	5						
2371	j	an	213	元	jan213	jan2	一～钱[白]	6						
2372	ȵ	an	213	原	ȵan213	ȵan2	～来，平～	5						
2373	ȵ	an	213	源	ȵan213	ȵan2	～头，来～	5						
2374	ȵ	ɔn	33	阮	ȵɔŋ33	ȵɔŋ1	姓，～玲玉	5						
2375	ȵ	an	31	願	ȵan31	ȵan3	～望	2						
2376	ȵ	ɐt	55	月	ȵɐt5	ȵɐt8a	三～	2						
2377	ɬ	ian	33	喧	ɬian33	ɬian1	～哗，～闹	5						
2378	ȵ	an	33	冤	ȵan33	ȵan1	～枉	2						
2379	ȵ	an	451	怨	ȵan451	ȵan5	～人，埋～	5						
2380	ȵ	an	213	袁	ȵan213	ȵan2	姓，～世凯	5						
2381	ȵ	an	213	轅	ȵan213	ȵan2	轩～	2						
2382	j	an	213	園	jan213	jan2	菜～，花～	5						
2383	j	an	213	援	jan213	jan2	～助，支～	5						
2384	j	an	31	遠	jan31	jan3	永～	2						
2385	j	æk	55	越	jæk5	jæk8a	～来～好	4						
2386	j	æk	33	曰	jæk3	jæk8b	子～	2						
2387	j	æk	33	粵	jæk3	jæk8b	～东	2						
2388	k	iɛt	31	決	kiɛt31	kiɛt7	～定	2						
2389	k	iɛt	31	訣	kiɛt31	kiɛt7	口～	2						
2390	kʰ	ian	451	犬	kʰian451	kʰian5	狂～病	3						
2391	kʰ	iɛt	31	缺	kʰiɛt31	kʰiɛt7	～点	2						
2392	h	iɛt	31	血	hiɛt31	hiɛt7	流～	2						
2393	h	ian	213	玄	hian213	hian2	～妙	2						
2394	h	ian	213	懸	hian213	hian2	～挂，～崖	5						
2395	j	an	31	縣	jan31	jan3	～长	2						
2396	h	ian	213	眩	hian213	hian2	晕眩，～昏	5						
2397	h	iɛt	55	穴	hiɛt5	hiɛt8a	～位	2						
2398	j	an	33	淵	jan33	jan1	深～，～源	5						
2399	tʰ	un	33	吞	tʰun33	tʰun1	～口水	3						
2400	k	ian	33	跟	kian33	kian1	～从	2						
2401	k	ian	33	根	kian33	kian1	～本，树～	5						
2402	kʰ	ɐn	31	懇	kʰɐn31	kʰɐn3	～求，诚～	5						
2403	kʰ	ɐn	31	墾	kʰɐn31	kʰɐn3	开～	2						
2404	j	ian	213	齦	jian213	jian2	牙～肉（牙龈）	7						
2405	h	ɐn	213	痕	hɐn213	hɐn2	～迹	2						
2406	kʰ	ian	31	很	kʰian31	kʰian3	～大	2						
2407	h	ɐn	31	恨	hɐn31	hɐn3	仇～	2						
2408		ɐn	33	恩	ɐn33	ʔɐn1	～人	2						
2409	p	ɐn	33	彬	pɐn33	pɐn1	文质～～；人名用字	9						
2410	p	ɐn	33	賓	pɐn33	pɐn1	贵～	2						
2411	p	ɐn	33	檳	pɐn33	pɐn1	～榔	2						
2412	p	ɐn	33	滨	pɐn33	pɐn1	哈尔～（地名）	7						
2413	p	ɐn	33	殯	pɐn33	pɐn1	～仪馆，出～	6						
2414	p	ɐn	33	鬢	pɐn33	pɐn1	～角	2						
2415	p	ɐt	31	筆	pɐt31	pɐt7	毛～，～记	5						
2416	p	ɐt	31	畢	pɐt31	pɐt7	～业	2						
2417	p	iɛt	31	必	piɛt31	piɛt7	～须	2						
2418	pʰ	ɐt	31	匹	pʰɐt31	pʰɐt7	～配	2						
2419	pʰ	ɐn	213	貧	pʰɐn213	pʰɐn2	扶～	2						
2420	pʰ	ɐn	213	頻	pʰɐn213	pʰɐn2	～繁	2						
2421	p	ɐt	31	弼	pɐt31	pɐt7	～马温；任～时	7						
2423	m	ɐn	213	民	mɐn213	mɐn2	人～，～族	5						
2424	m	ɐn	31	憫	mɐn31	mɐn3	怜～	2						
2425	m	ɐn	33	敏	mɐn33	mɐn1	灵～	2						
2426	m	ɐt	55	密	mɐt5	mɐt8a	秘～，～封	5						
2427	m	ɐn	31	抿	mɐn31	mɐn3	小口喝	3						
2428	m	ɐt	55	蜜	mɐt5	mɐt8a	～蜂	2						
2429	l	ɐn	213	鄰	lɐn213	lɐn2	～居	2						
2430	l	ɐn	33	鱗	lɐn33	lɐn1	鱼～	2						
2431	l	ɐn	213	燐	lɐn213	lɐn2	～肥	2						
2432	ȵ	iɛt	55	□	ȵiɛt5	ȵiɛt8a	吝啬	2						
2433	l	ɐt	55	栗	lɐt5	lɐt8a	～子	2						
2434	ts	ɐn	33	津	tsɐn33	tsɐn1	天～（地名）	6						
2435	tsʰ	ɐn	31	儘	tsʰɐn31	tsʰɐn3	～管，～早	5						
2436	ts	ɐn	31	進	tsɐn31	tsɐn3	～步，前～	5						
2437	ts	ɐn	31	晉	tsɐn31	tsɐn3	山西简称；魏～南北朝	10						
2438	tsʰ	ɐn	33	親	tsʰɐn33	tsʰɐn1	～生，父～	5						
2439	tsʰ	ɐn	33	親	tsʰɐn33	tsʰɐn1	～家	2						
2440	tsʰ	ɐt	31	七	tsʰɐt31	tsʰɐt7	数字	2						
2441	tsʰ	ɐt	31	漆	tsʰɐt31	tsʰɐt7	油～	2						
2442	tsʰ	ɐn	213	秦	tsʰɐn213	tsʰɐn2	姓；～国	4						
2443	tsʰ	ɐn	31	盡	tsʰɐn31	tsʰɐn3	～量，～力，～头	8						
2444	tsʰ	ɐt	55	疾	tsʰɐt5	tsʰɐt8a	残～	2						
2445	ɬ	ɐn	33	辛	ɬɐn33	ɬɐn1	～苦	2						
2446	ɬ	ɐn	33	新	ɬɐn33	ɬɐn1	～旧	2						
2447	ɬ	ɐn	33	新	ɬɐn33	ɬɐn1	～妇（儿媳妇）	7						
2448	ɬ	ɐn	33	薪	ɬɐn33	ɬɐn1	～水	2						
2449	ɬ	ɐn	31	信	ɬɐn31	ɬɐn3	相～	2						
2450	ɬ	ɐn	31	訊	ɬɐn31	ɬɐn3	通～	2						
2451	ɬ	ɐt	31	悉	ɬɐt31	ɬɐt7	熟～	2						
2452	ɬ	ɐt	31	膝	ɬɐt31	ɬɐt7	～头（膝盖）	6						
2453	ts	ɐn	33	珍	tsɐn33	tsɐn1	～珠	2						
2454	ts	ɐn	31	鎮	tsɐn31	tsɐn3	～长，～压	5						
2455	tsʰ	ɐn	31	趁	tsʰɐn31	tsʰɐn3	～机	2						
2456	tsʰ	ɐn	213	陳	tsʰɐn213	tsʰɐn2	姓；～列，～皮	7						
2457	tsʰ	ɐn	213	塵	tsʰɐn213	tsʰɐn2	灰～，～灰	5						
2458	tsʰ	ɐn	31	陣	tsʰɐn31	tsʰɐn3	～雨	2						
2459	tsʰ	ɐt	55	姪	tsʰɐt5	tsʰɐt8a	～子	2						
2460	t	iɛt	31	秩	tiɛt31	tiɛt7	～序	2						
2461	ts	ɐn	33	臻	tsɐn33	tsɐn1	聂荣～	3						
2462	tsʰ	ɐn	31	襯	tsʰɐn31	tsʰɐn3	～衫	2						
2463	ɬ	ɐt	31	蝨	ɬɐt31	ɬɐt7	虱子，～嫲	5						
2464	ts	ɐn	33	真	tsɐn33	tsɐn1	认～，～假	5						
2465	ts	ɐn	33	診	tsɐn33	tsɐn1	急～	2						
2466	ts	ɐn	33	疹	tsɐn33	tsɐn1	麻～	2						
2467	ts	ɐn	31	振	tsɐn31	tsɐn3	～动	2						
2468	ts	ɐn	31	震	tsɐn31	tsɐn3	地～	2						
2469	ts	ɐt	31	質	tsɐt31	tsɐt7	～量，品～	5						
2470	s	ɐn	213	神	sɐn213	sɐn2	～仙，精～	5						
2471	s	ɐt	55	實	sɐt5	sɐt8a	老～，～在	5						
2472	s	ɐn	33	身	sɐn33	sɐn1	～体，上～	5						
2473	s	ɐn	33	申	sɐn33	sɐn1	～请；地支，申酉戌亥	10						
2474	s	ɐn	33	伸	sɐn33	sɐn1	～展，延～[文]	8						
2475	s	ɐn	33	伸	sɐn33	sɐn1	～手[白]	5						
2476	s	ɐn	213	娠	sɐn213	sɐn2	妊～反应	4						
2477	s	ɐt	31	失	sɐt31	sɐt7	～去，丧～	5						
2478	s	ɐt	31	室	sɐt31	sɐt7	教～，～内	5						
2479	s	ɐn	213	辰	sɐn213	sɐn2	时～	2						
2480	s	ɐn	213	晨	sɐn213	sɐn2	朝～	2						
2481	tsʰ	ɐn	213	臣	tsʰɐn213	tsʰɐn2	大～	2						
2482	s	ɐn	31	腎	sɐn31	sɐn3	～病	2						
2483	kʰ	ɐn	33	腎	kʰɐn33	kʰɐn1	鸡～（鸡肫）[白]	9						
2484	k	ɐn	31	慎	kɐn31	kɐn3	谨～，～重	5						
2485	ȵ	ɐn	213	人	ȵɐn213	ȵɐn2	老～，～民	5						
2486	j	ɐn	213	仁	jɐn213	jɐn2	～义	2						
2487	ȵ	ɐn	33	忍	ȵɐn33	ȵɐn1	～耐，～受	5						
2488	j	ɐn	31	刃	jɐn31	jɐn3	刀～	2						
2489	ȵ	ɐn	31	認	ȵɐn31	ȵɐn3	承～，～真	5						
2490	ȵ	ɐn	31	靭	ȵɐn31	ȵɐn3	不易断，坚～[文]	9						
2491	ȵ	ɐn	31	靭	ȵɐn31	ȵɐn3	不易断[白]	6						
2492	ȵ	ɐt	31	日	ȵɐt31	ȵɐt7	十～，～期	5						
2493	k	ɐn	33	巾	kɐn33	kɐn1	围～	2						
2494	k	ɐn	31	緊	kɐn31	kɐn3	～张	2						
2495	k	ɐt	31	吉	kɐt31	kɐt7	～利	2						
2496	k	ɐn	31	僅	kɐn31	kɐn3	～～，不～	5						
2497	ȵ	ɐn	213	銀	ȵɐn213	ȵɐn2	金～，～行	5						
2498	pʰ	æk	31	釁	pʰæk31	pʰæk7	挑～	2						
2499	j	ɐn	33	因	jɐn33	jɐn1	原～	2						
2500	j	ɐn	33	姻	jɐn33	jɐn1	婚～	2						
2501	j	ɐn	31	印	jɐn31	jɐn3	手～	2						
2502	j	ɐt	31	乙	jɐt31	jɐt7	天干，甲乙丙丁	7						
2503	j	ɐt	31	一	jɐt31	jɐt7	数字	2						
2504	j	ɐn	213	寅	jɐn213	jɐn2	地支，子丑寅卯	7						
2505	j	ɐn	31	引	jɐn31	jɐn3	吸～	2						
2506	m	ian	33	勉	mian33	mian1		0						
2507	k	ɐn	33	斤	kɐn33	kɐn1	～两	2						
2508	k	ian	33	筋	kian33	kian1	牛～丸	3						
2509	k	ɐn	31	謹	kɐn31	kɐn3	～慎，严～	5						
2510	k	ɐn	451	勁	kɐn451	kɐn5	有～，～敌	5						
2511	ȵ	iɛt	31	訖	ȵiɛt31	ȵiɛt7	收～	2						
2512	kʰ	iɛt	31	乞	kʰiɛt31	kʰiɛt7	～食，～求	5						
2513	kʰ	ɐn	213	勤	kʰɐn213	kʰɐn2	～劳	2						
2514	kʰ	ɐn	213	芹	kʰɐn213	kʰɐn2	～菜	2						
2515	kʰ	ian	33	近	kʰian33	kʰian1	最～，～来[文]	8						
2516	kʰ	ian	33	近	kʰian33	kʰian1	远近[白]	5						
2517	h	ɐn	33	欣	hɐn33	hɐn1	～赏	2						
2518	j	ɐn	33	殷	jɐn33	jɐn1	姓；～勤	4						
2519	v	ɐn	31	隱	vɐn31	vɐn3	～形，～身	6						
2520	j	ɐn	31	瘾	jɐn31	jɐn3	喜欢；烟～	5						
2521	p	ɐn	33	奔	pɐn33	pɐn1	～跑，东～西走	7						
2522	p	ɐn	31	本	pɐn31	pɐn3	～来，书～	5						
2523	p	ɐt	31	不	pɐt31	pɐt7	～过	2						
2524	pʰ	ɐn	31	噴	pʰɐn31	pʰɐn3	～水；～嚏	5						
2525	pʰ	ɐn	213	盆	pʰɐn213	pʰɐn2	面～（脸盆），～地	9						
2526	p	ɐn	31	笨	pɐn31	pɐn3	～蛋[文]	5						
2527	p	ɐn	31	笨	pɐn31	pɐn3	厚[白]	4						
2528	pʰ	ɐt	55	勃	pʰɐt5	pʰɐt8a	勃，蓬～，生机～～	9						
2529	m	ɐn	213	門	mɐn213	mɐn2	关～	2						
2530	m	ɐn	31	悶	mɐn31	mɐn3	烦～，～热	5						
2531	m	ɐt	55	沒	mɐt5	mɐt8a	沉～，～有，出～	8						
2532	t	un	33	敦	tun33	tun1	～厚；伦～（地名）	9						
2533	t	un	33	墩	tun33	tun1	桥～	2						
2534	t	un	31	頓	tun31	tun3	停～，～脚	5						
2535	tʰ	ui	31	褪	tʰui31	tʰui3	～色	2						
2536	t	un	31	屯	tun31	tun3	～田	2						
2537	t	iœt	31	豚	tiœt31	tiœt7	*海～	3						
2538	t	un	31	囤	tun31	tun3	～积	2						
2539	t	un	31	沌	tun31	tun3	混～	2						
2540	t	un	31	盾	tun31	tun3	矛～	2						
2541	tʰ	un	31	鈍	tʰun31	tʰun3	迟～，～角	5						
2543	tʰ	ɐt	55	凸	tʰɐt5	tʰɐt8a	～起	2						
2544	tʰ	ɐt	55	突	tʰɐt5	tʰɐt8a	～然	2						
2545	tʰ	ɐt	55	突	tʰɐt5	tʰɐt8a	～出	2						
2546	n	un	31	嫩	nun31	nun3	不老	2						
2547	l	ɐn	31	論	lɐn31	lɐn3	～语	2						
2548	l	ɐn	213	崙	lɐn213	lɐn2	昆～	2						
2549	l	ɐn	31	論	lɐn31	lɐn3	议～，～文	5						
2550	ts	ɐn	33	尊	tsɐn33	tsɐn1	～重	2						
2551	ts	uk	55	卒	tsuk5	tsuk8a	兵～，小～	5						
2552	tsʰ	ɐn	33	村	tsʰɐn33	tsʰɐn1	～长	2						
2553	tsʰ	ɐn	31	寸	tsʰɐn31	tsʰɐn3	尺～	2						
2554	ts	uk	55	猝	tsuk5	tsuk8a	仓～，～死	5						
2555	tsʰ	ɐn	213	存	tsʰɐn213	tsʰɐn2	～在，～折，储～	8						
2556	ts	ɐn	33	蹲	tsɐn33	tsɐn1	～马（扎马步）[文]	10						
2557	ts	ɐn	33	蹲	tsɐn33	tsɐn1	蹲下[白]	5						
2558	ɬ	ɐn	33	孫	ɬɐn33	ɬɐn1	姓；子～	4						
2559	ɬ	ɐn	31	損	ɬɐn31	ɬɐn3	～坏	2						
2560	ɬ	ɐn	33	遜	ɬɐn33	ɬɐn1	～色，谦～	5						
2561	kʰ	ɐn	33	昆	kʰɐn33	kʰɐn1	～明，～虫	5						
2562	kʷ	ɐn	31	滾	kʷɐn31	kʷɐn3	～动；水开	5						
2563	kʷ	ɐn	31	棍	kʷɐn31	kʷɐn3	长～	2						
2564	k	uk	31	骨	kuk31	kuk7	～头	2						
2565	kʷ	ɐn	33	坤	kʷɐn33	kʷɐn1	乾～	2						
2566	kʷ	ɐn	31	綑	kʷɐn31	kʷɐn3	～绑	2						
2567	kʷʰ	ɐn	31	困	kʷʰɐn31	kʷʰɐn3	～难	2						
2568	kʰ	uk	31	窟	kʰuk31	kʰuk7	～窿[文]	5						
2569	kʷ	uk	31	窟	kʷuk31	kʷuk7	小坑[白]	5						
2570	f	ɐn	33	昏	fɐn33	fɐn1	黄～	2						
2571	f	ɐn	33	婚	fɐn33	fɐn1	结～	2						
2572	f	ɐt	31	忽	fɐt31	fɐt7	～然	2						
2573	f	ɐn	213	魂	fɐn213	fɐn2	灵～	2						
2574	f	ɐn	213	渾	fɐn213	fɐn2	～浊[文]	5						
2575	n	ɐi	213	□	nɐi213	nɐi2	水浑[白]	5						
2576	kʷ	ɐn	31	混	kʷɐn31	kʷɐn3	～淆，相～	5						
2577	v	ɐt	55	核	vɐt5	vɐt8a	～心，～对[文]	8						
2578	v	ɐt	55	核	vɐt5	vɐt8a	龙眼～[白]	6						
2579	h	ɐt	55	核	hɐt5	hɐt8a	～卵（睾丸）[白]	9						
2580	v	ɐn	33	溫	vɐn33	vɐn1	～度，～和	5						
2581	v	ɐn	33	瘟	vɐn33	vɐn1	鸡～	2						
2582	v	ɐn	31	穩	vɐn31	vɐn3	～定，求～	5						
2583	l	ɐn	213	倫	lɐn213	lɐn2	～理，天～之乐	7						
2584	l	ɐn	213	淪	lɐn213	lɐn2	沉～	2						
2585	l	ɐn	213	輪	lɐn213	lɐn2	车～，～流	5						
2586	l	ɐt	55	律	lɐt5	lɐt8a	法～，～师	5						
2587	l	iɐt	55	率	liɐt5	liɐt8a	效～	2						
2588	ts	ɐn	33	遵	tsɐn33	tsɐn1	～守	2						
2589	ts	ɐn	31	俊	tsɐn31	tsɐn3	英～	2						
2590	ɬ	un	31	筍	ɬun31	ɬun3	竹～	2						
2591	ɬ	un	31	榫	ɬun31	ɬun3	～头（接合处）	7						
2592	ɬ	un	31	迅	ɬun31	ɬun3	～速	2						
2593	ɬ	ɐt	31	戌	ɬɐt31	ɬɐt7	戊～变法	4						
2594	h	iɛt	31	恤	hiɛt31	hiɛt7	体～，抚～	5						
2595	l	un	213	旬	ɬun213	ɬun2	上～	2						
2596	l	un	213	循	ɬun213	ɬun2	遵～，～环	5						
2597	l	un	213	巡	ɬun213	ɬun2	～逻，出～	5						
2598	l	un	213	殉	ɬun213	ɬun2	～职，～情	5						
2599	tsʰ	un	33	椿	tsʰun33	tsʰun1	～树，香～	5						
2600	ɬ	uk	55	朮	ɬuk5	ɬuk8a	白～（中药）	6						
2601	ɬ	ɔk	31	率	ɬɔk31	ɬɔk7	～领	2						
2602	ɬ	ɔk	31	蟀	ɬɔk31	ɬɔk7	蟋～	2						
2603	ts	ɐn	31	準	tsɐn31	tsɐn3	瞄～，～则	5						
2604	ts	ɐn	31	准	tsɐn31	tsɐn3	批～，～确	5						
2605	tsʰ	un	33	春	tsʰun33	tsʰun1	立～	2						
2606	tsʰ	un	31	蠢	tsʰun31	tsʰun3	～才	2						
2607	tsʰ	ɐt	31	出	tsʰɐt31	tsʰɐt7	～入，～发	5						
2608	s	un	213	脣	sun213	sun2	嘴～[文]	5						
2610	s	un	31	順	sun31	sun3	～利，～风	5						
2611	ɬ	uk	55	術	ɬuk5	ɬuk8a	技～	2						
2612	ɬ	uk	55	述	ɬuk5	ɬuk8a	叙～	2						
2613	s	un	31	舜	sun31	sun3	尧～	2						
2614	ɬ	un	213	純	ɬun213	ɬun2	单～，～粹	5						
2615	ɬ	un	213	醇	ɬun213	ɬun2	酒味～	3						
2616	j	un	31	潤	jun31	jun3	利～，～色	5						
2617	j	un	31	閏	jun31	jun3	～月	2						
2618	kʰ	ɐn	33	均	kʰɐn33	kʰɐn1	平～，～匀	5						
2619	kʰ	ɐn	33	鈞	kʰɐn33	kʰɐn1	千～一发	4						
2620	kʰ	iau	213	橘	kʰiau213	kʰiau2	橘子	2						
2621	kʷ	ɐn	31	菌	kʷɐn31	kʷɐn3	细～	2						
2622	j	ɐn	213	勻	jɐn213	jɐn2	均～	2						
2623	j	un	31	允	jun31	jun3	～许	2						
2624	j	un	31	尹	jun31	jun3	姓，～相杰	5						
2625	f	ɐn	33	分	fɐn33	fɐn1	～数，区～[文]	8						
2626	f	ɐn	33	分	fɐn33	fɐn1	给[白]	4						
2627	f	ɐn	31	粉	fɐn31	fɐn3	～笔，面～[文]	8						
2628	f	ɐn	31	粉	fɐn31	fɐn3	～松[白]	5						
2629	p	ɐn	31	糞	pɐn31	pɐn3	粪便	2						
2630	f	ɐn	31	奮	fɐn31	fɐn3	～斗	2						
2631	f	ɐn	33	芬	fɐn33	fɐn1	～芳	2						
2632	f	ɐn	33	紛	fɐn33	fɐn1	纠～	2						
2633	f	ɐt	55	彿	fɐt5	fɐt8a	仿～	2						
2634	ȵ	em	213	焚	ȵem213	ȵem2	～烧	2						
2635	f	ɐn	213	墳	fɐn213	fɐn2	～墓，上～	5						
2636	f	ɐn	31	愤	fɐn31	fɐn3	气～，～怒	5						
2637	f	ɐn	31	忿	fɐn31	fɐn3	～～不平	4						
2638	f	ɐn	31	份	fɐn31	fɐn3	～量	2						
2639	f	ɐt	55	佛	fɐt5	fɐt8a	拜～	2						
2640	v	ɐn	213	文	vɐn213	vɐn2	～章，论～	5						
2641	v	ɐn	213	紋	vɐn213	vɐn2	花～	2						
2642	v	ɐn	213	蚊	vɐn213	vɐn2	～香	2						
2643	v	ɐn	213	聞	vɐn213	vɐn2	新～	2						
2644	f	ɐt	31	吻	fɐt31	fɐt7	接～	2						
2645	f	ɐt	31	刎	fɐt31	fɐt7	自～	2						
2646	m	ɐn	31	問	mɐn31	mɐn3	～题	2						
2647	v	ɐt	55	物	vɐt5	vɐt8a	～理[文]	5						
2648	v	ɐt	55	物	vɐt5	vɐt8a	～件[白]	5						
2649	f	ɐt	31	勿	fɐt31	fɐt7	非礼～视	4						
2650	k	ɐn	33	君	kɐn33	kɐn1	～子	2						
2651	kʷ	ɐn	33	軍	kʷɐn33	kʷɐn1	～队，参～	5						
2652	kʰ	ɐt	31	屈	kʰɐt31	kʰɐt7	委～，～服[文]	8						
2653	kʰ	ɐt	31	屈	kʰɐt31	kʰɐt7	委屈，～气[白]	8						
2654	kʷʰ	ɐn	213	群	kʷʰɐn213	kʷʰɐn2	～众	2						
2655	kʷʰ	ɐn	213	裙	kʷʰɐn213	kʷʰɐn2	裙子	2						
2656	kʷʰ	ɐn	213	郡	kʷʰɐn213	kʷʰɐn2	～主	2						
2657	kʷʰ	ɐt	55	掘	kʷʰɐt5	kʷʰɐt8a	挖～	2						
2658	kʷʰ	ɐt	31	倔	kʷʰɐt31	kʷʰɐt7	～强	2						
2659	h	ɐn	33	熏	hɐn33	hɐn1	～陶，烟～人[文]	9						
2660	h	ɐn	33	熏	hɐn33	hɐn1	烟～人,～蚊[白]	9						
2661	h	ɐn	33	勳	hɐn33	hɐn1	～章	2						
2662	h	ɐn	33	薰	hɐn33	hɐn1	～衣草	3						
2663	f	ɐn	213	葷	fɐn213	fɐn2	～素	2						
2664	f	ɐn	31	訓	fɐn31	fɐn3	教～，～人	5						
2665	tʰ	ɔn	31	熨	tʰɔŋ31	tʰɔŋ3	～斗[训]	5						
2666	j	un	213	云	jun213	jun2	古人～	3						
2667	j	un	213	雲	jun213	jun2	乌～	2						
2668	j	un	31	韻	jun31	jun3	押～，～律	5						
2669	j	ɐn	31	運	jɐn31	jɐn3	～气，好～	5						
2670	f	ɐn	213	暈	fɐn213	fɐn2	～车，头～[训]	8						
2671	p	ɔn	33	幫	pɔŋ33	pɔŋ1	～忙	2						
2672	p	ɔn	31	榜	pɔŋ31	pɔŋ3	～样	2						
2673	p	ɔn	31	謗	pɔŋ31	pɔŋ3	诽～	2						
2674	p	ɔk	31	博	pɔk31	pɔk7	～士，广～	5						
2675	pʰ	ɔn	213	滂	pʰɔŋ213	pʰɔŋ2	～沱	2						
2676	p	ɐt	31	泊	pɐt31	pɐt7	梁山～	3						
2677	pʰ	ɔn	213	旁	pʰɔŋ213	pʰɔŋ2	～边	2						
2678	pʰ	ɔn	213	螃	pʰɔŋ213	pʰɔŋ2	～蟹	2						
2679	pʰ	ɔn	213	傍	pʰɔŋ213	pʰɔŋ2	～晚	2						
2680	pʰ	ɔn	213	傍	pʰɔŋ213	pʰɔŋ2	～菜（以菜送饭）	8						
2681	pʰ	ɔk	55	薄	pʰɔk5	pʰɔk8a	不厚，～弱	5						
2682	pʰ	æk	31	泊	pʰæk31	pʰæk7	停～，淡～	5						
2683	m	ɔn	33	忙	mɔŋ33	mɔŋ1	农～，～碌	5						
2684	m	ɔn	213	芒	mɔŋ213	mɔŋ2	～种[节气]	6						
2685	m	ɔn	213	茫	mɔŋ213	mɔŋ2	白～～，～然	6						
2686	m	ɔn	33	莽	mɔŋ33	mɔŋ1	鲁～	2						
2687	m	ɔn	33	蟒	mɔŋ33	mɔŋ1	～蛇	2						
2688	m	ɔk	55	莫	mɔk5	mɔk8a	不要，～非	5						
2689	m	ɔk	31	膜	mɔk31	mɔk7	薄～	2						
