#漢字	音標	解釋
熏	fɐn1a	~陶，烟~人[文];烟~人,~蚊[白];～陶，烟～人[文];烟～人,～蚊[白]
熝	næk8a	烫，~人;烫，～人
熟	sok8a	煮~，~悉;煮～，～悉
熨	tʰɔn5	~斗[训];～斗[训]
熬	ŋɔ2	~汤，~夜;～汤，～夜
熱	jæk8a	冷~，~情;冷～，～情
燃	jan2	~烧;～烧
燈	tɐn1a	~光;～光
燎	liau2	星星之火，可以~原;星星之火，可以～原
燐	lɐn2	~肥;～肥
燒	sau1a	~水，发~;～水，发～
燕	jan5	姓;~京，~山(地名);燕子，~窝;姓；～京，～山（地名）;燕子，～窝
燙	tʰɔn5	~手;～手
營	jɐn2	国~，~养[文];~长[白];国～，～养[文];～长[白]
燦	tsʰan5	~烂
燦	ʦʰan5	～烂
燭	tsok8a	蜡~
燭	ʦok8a	蜡～
爆	pau5	~炸;～炸
爐	lu2	火~;火～
爛	lan3	灿~，腐~;灿～，腐～
爪	tsau3	鸡~
爪	ʦau3	鸡～
爬	pʰa2	~树;～树
爭	tsɐn1a	~取，斗~[文];相~，~唔多(差不多)[白]
爭	ʦɐn1a	～取，斗～[文];相～，～唔多（差不多）[白]
爲	vɐi2	作~，行~，~人;~什么;作～，行～，～人;～什么
爵	tsʰiœt8a	官~，~位
爵	ʦʰiœt8a	官～，～位
父	fu3	~亲;～亲
爸	pa1a	爸爸
爹	tɛ1a	~娘;～娘
爺	ja2	父亲;爷爷[文];父亲；爷爷[文]
爽	ɬɔŋ3	~快，直~;～快，直～
爾	ȵi2	~虞我诈;保~(人名);～虞我诈；保～（人名）
牀	tsʰɔŋ2	眠~
牀	ʦʰɔŋ2	眠～
牆	tsʰiœŋ2	~壁
牆	ʦʰiœŋ2	～壁
片	pʰian5	一~，~面;一～，～面
版	pan3	出~;出～
牌	pʰai2	~坊，~匾[文];打~[白，训];～坊，～匾[文];打～[白，训]
牒	tʰiɛp8a	通~，文~;通～，文～
牙	ŋa2	~齿，刷~;～齿，刷～
牛	ŋɐi2	~牯;～牯
牡	mau1a	~丹;～丹
牢	lu2	~房，坐~;～房，坐～
牧	mok8a	放~，畜~局;放～，畜～局
物	mɐt8a	~理[文];~件[白];～理[文];～件[白]
牯	ku3	牛~;牛～
牲	ɬɐn1a	牺~[文];头~[白];牺～[文];头～[白]
特	tʰɐp8a	~别;～别
牽	hian1a	~牛花;～牛花
犀	ɬi1a	~牛;～牛
犁	lɛ2	耕田用具
犒	hau5	~劳，~赏;～劳，～赏
犧	hi1a	~牲;～牲
犬	hian3	狂~病;狂～病
犯	fan3	~法[文];触犯[白];～法[文]
狀	tsʰɔŋ3	告~，~元，~态
狀	ʦʰɔŋ3	告～，～元，～态
狂	kʰɔŋ2	发~;发～
狄	tʰɐt8a	姓，~青;姓，～青
狐	fu2	~狸;～狸
狗	kɐi3	狗
狡	kau3	~猾;～猾
狸	li2	狐~;狐～
狹	kʰiɛp8a	~窄[文];空间小[白];～窄[文]
狼	lɔŋ2	~狈，豺~;～狈，豺～
猋	piau1a	跳，快走
猛	mɐŋ3	~烈，凶~;～烈，凶～
猜	tsʰai1a	~谜
猜	ʦʰai1a	～谜
猝	tsui5	仓~，~死
猝	ʦui5	仓～，～死
猩	ɬɐn1a	大~~;大～～
猴	hɐi2	猴子
猶	jiu2	~豫;～豫
猾	væk8a	狡~;狡～
獃	ŋɔn5	书~子，发~[文];发~[白];*书～子，发～[文]
獄	jok8a	监~;监～
獅	sa1a	狮子
獎	tsiœŋ3	~金，得~
獎	ʦiœŋ3	～金，得～
獨	tʰok8a	单~，~立;单～，～立
獲	væk7	收~;~奖;收～;～奖
獵	liœp8a	打~，~人;打～，～人
獸	ɬɐi5	野~;野～
獻	hian5	贡~;贡～
玄	hian2	~妙;～妙
率	luk8a	效~;效～
率	ɬɐt7	~领;～领
玉	ȵok8a	白~;白～
王	vɔŋ2	姓;大~;姓；大～
玩	van3	~具，游~;～具，游～
玫	mɔi2	~瑰;～瑰
玻	pɔ1a	~璃;～璃
珀	pʰæk8a	琥~;琥～
珊	ɬam1a	~瑚;～瑚
珍	tsɐn1a	~珠
珍	ʦɐn1a	～珠
珓	kau5	圣~;圣～
珠	tsy1a	珍~
珠	ʦy1a	珍～
班	pan1a	上~;上～
現	jan3	~在，出~;～在，出～
球	kʰiu2	足~;足～
理	li1a	道~，~由;道～，～由
琉	liu2	~璃;～璃
琢	tœt8a	~磨，雕~;～磨，雕～
琴	kʰɐm2	弹~;弹～
琵	pʰi5	~琶;～琶
琶	pʰa2	琵~;琵～
瑕	pʰa3	~疵;～疵
瑞	ɬui3	~金;董存~;～金；董存～
瑣	ɬɔ3	~碎，烦~;～碎，烦～
璃	li2	玻~;玻～
璧	piɐt8a	美玉，珠联~合;美玉，珠联～合
環	van2	~境;～境
璽	sai3	玉~;玉～
瓊	kʰiɐn2	~楼;人名用字;～楼；人名用字
瓜	ka1a	西~，~分;西～，～分
瓠	fu2	瓠瓜(味似葫芦而长);瓠瓜（味似葫芦而长）
瓠	pʰu2	瓠卢，同葫芦
瓣	pʰan3	花~;花～
瓤	nɔŋ1b	瓜~;瓜～
瓦	ŋa3	~片;～片
瓷	tsʰi5	~砖，陶~
瓷	ʦʰi5	～砖，陶～
甁	pʰɐn2	热水~;热水～
甌	ʔɐi1a	瓦器;建~(地名);瓦器；建～（地名）
甕	ʔɐn1a	小口大肚陶器
甘	kiɐm1a	甜;~心;甜；～心
甚	sɐp8a	~至;～至
甜	tʰiam2	甜
生	ɬɐn1a	学~，~活[文];与“死”相对[白];学～，～活[文]
產	tsʰan3	生~
產	ʦʰan3	生～
甥	ɬɐn1a	外~;外～
用	jioŋ3	~处;有~;～处;有～
甫	pʰu3	杜~;杜～
田	tʰian2	种~;种～
由	jiu2	~于，理~;～于，理～
甲	kæp8a	天干，甲乙丙丁
申	sɐn1a	~请;地支，申酉戌亥;～请；地支，申酉戌亥
男	nam2	男女
界	kai5	世~;世～
畏	vɐi5	不喜欢;怕，~热;不喜欢；怕，～热
留	liu2	~级，停~;～级，停～
畜	tsʰok7	牲~，~牲;~牧局
畜	ʦʰok7	牲～，～牲;～牧局
畝	mɐi1a	一~田;一～田
畢	pɐt8a	~业;～业
略	lœk8a	省~;省～
番	fan1a	三~两次，~薯;一~被(一床被子);三～两次，～薯;一～被（一床被子）
番	pʰan1a	~禺(地名);～禺（地名）
畫	væk8a	~图，图~;～图，图～
異	jy5	~同;～同
當	tɔn1a	~时，应~，~官;~铺，恰~;唔~(不如);～时，应～，～官;～铺，恰～；唔～（不如）
疆	kiœŋ1a	新~(地名);新～（地名）
疊	tʰiɛp8a	~起来，折~;～起来，折～
疏	ɬɔ1a	~远;稀疏;生~;注~;～远；稀疏;生～;注～
疑	ȵi2	怀~;怀～
疝	tsan5	~气(小肠气)
疝	ʦan5	～气（小肠气）
疤	pa1a	伤~;伤～
疥	kai5	~疮;～疮
疫	jiɐt8a	~苗，防~站;～苗，防～站
疲	pʰi2	~劳;～劳
疵	tsʰi1a	瑕~，吹毛求~
疵	ʦʰi1a	瑕～，吹毛求～
疸	tam3	黄~;黄～
疹	tsʰɐn3	麻~
疹	ʦʰɐn3	麻～
疼	tʰɐn2	疼痛
疾	tsʰɐt8a	残~
疾	ʦʰɐt8a	残～
痂	pa1a	结~
病	pʰian3	~人;～人
症	tsɐn5	~状
症	ʦɐn5	～状
痔	tsi5	~疮
痔	ʦi5	～疮
痕	hɐn2	~迹;～迹
痛	tʰoŋ5	~苦;～苦
痢	li1a	~疾;癞~(头屑);～疾;癞～（头屑）
痣	tsi5	乌~
痣	ʦi5	乌～
痧	ɬa1a	发~，刮~;发～，刮～
痰	tʰam2	吐~;吐～
痱	mɐi1b	痱子，热~;痱子，热～
痲	ma2	出~(得痳疹)，~风;出～（得痳疹），～风
痹	pi5	麻~;麻～
瘋	foŋ1a	~狂;～狂
瘌	lai5	结~(结痂)，~痢(头屑);结～（结痂），～痢（头屑）
瘍	jiɔŋ2	溃~;溃～
瘟	vɐn1a	鸡~;鸡～
瘡	tsʰɔŋ1a	痔~
瘡	ʦʰɔŋ1a	痔～
瘦	ɬɐi5	肥瘦
瘧	ȵɔk8a	~疾;～疾
瘴	tsɔŋ5	~气
瘴	ʦɔŋ5	～气
療	liau2	治~，~养;治～，～养
癐	kʰɔi3	累，疲乏
癡	tsʰi1a	白~，~呆
癡	ʦʰi1a	白～，～呆
癢	jiɔŋ1a	皮肤痒
癩	lai3	~蛤蟆[文];～蛤蟆[文]
癩	lai5	~哥(癞疮)[白];～哥（癞疮）[白]
癬	ɬian3	发~(生癣);发～（生癣）
癮	jɐn3	喜欢;烟~;喜欢；烟～
癱	tʰan1a	~痪;～痪
癲	tian1a	~鬼;～鬼
癸	kʰuɐi2	天干
登	tɐn1a	~山，攀~;～山，攀～
發	fæk8a	~展，~财[文];~虫(长虫)[白];～展，～财[文];～虫（长虫）[白]
白	pʰæk8b	~色;～色
百	pæk8a	~姓;～姓
皂	tsɔ5	肥~
皂	ʦɔ5	肥～
的	tɐt7	目~，~确;目～，～确
皆	kai1a	~大欢喜;～大欢喜
皇	vɔŋ2	~帝;～帝
皖	jan3	安徽简称，~南事变;安徽简称，～南事变
皮	pʰi2	调~，~肤;调～，～肤
皺	ȵiu5	~纹;～纹
皿	mɐn3	器~;器～
盅	tsoŋ1b	酒~，两~酒
盅	ʦoŋ1b	酒～，两～酒
盆	pʰɐn2	面~(脸盆)，~地;面～（脸盆），～地
盈	ȵɐn2	~利，~亏;～利，～亏
益	jiɐt7	得~，有~;得～，有～
盒	hæp8a	铁~;铁～
盔	kʰui1a	头~，~甲;头～，～甲
盛	siɐn5	兴~，茂~;兴～，茂～
盜	tʰu3	强~，~窃;强～，～窃
盞	tan3	灯~(灯);灯～（灯）
盟	mɐn2	同~，~友;同～，～友
盡	tsʰɐn3	~量，~力，~头
盡	ʦʰɐn3	～量，～力，～头
監	kɐm1a	~狱，~视，~督;～狱，～视，～督
監	kɐm5	太~;太～
盤	pʰan2	算~;算～
盧	lu2	姓
盪	tʰɔn3	过水，~嘴，~碗[白];过水，～嘴，～碗[白]
目	mok8a	~的;节~;～的；节～
盲	mɐŋ2	文~，~目;文～，～目
直	tsʰɐt8a	~接
直	ʦʰɐt8a	～接
相	ɬiœŋ1a	互~，~打(打架);互～，～打（打架）
相	ɬiœŋ5	宰~，看~，~貌;宰～，看～，～貌
盼	pʰam5	~望;～望
盾	tʰun3	矛~;矛～
省	ɬɐn3	~长，节~[文];节省，~钱[白];反~;～长，节～[文];节省，～钱[白];反～
眉	mi2	眉毛，画~;眉毛，画～
看	tʰɛ3	~守所;看见
眞	tsɐn1a	认~，~假
眞	ʦɐn1a	认～，～假
眠	mian2	~床(床)，安~;～床（床），安～
眩	hian2	晕眩，~昏;晕眩，～昏
眶	vɔŋ1b	眼眶
眷	kuan5	~属;～属
眼	ŋan3	双~皮;双～皮
眾	tsoŋ5	群~
眾	ʦoŋ5	群～
着	tsɔk8a	~衫(穿衣服)
着	tsʰɔk8a	~火
着	ʦɔk8a	～衫（穿衣服）
着	ʦʰɔk8a	～火
睇	tʰɛ3	看
睛	tsiɐn1a	眼~
睛	ʦiɐn1a	眼～
睜	tsɐn1a	~眼
睜	ʦɐn1a	～眼
睡	sɔi3	睡觉
督	tok8a	~促，监~;～促，监～
睬	tsʰɔi3	理睬
睬	ʦʰɔi3	理睬
瞎	mɐn2	~目;～目
瞞	man2	隐~;隐～
瞪	tɐn1a	瞪眼，目~口呆[文];瞪眼[白];瞪眼，目～口呆[文]
瞭	liau2	~望台;～望台
瞳	tʰoŋ2	~孔;～孔
矛	mau2	~盾;～盾
知	tsi1a	通~，~道，无~[文];~识[文];知道，唔~[白]
知	ʦi1a	通～，～道，无～[文];～识[文];知道，唔～[白]
矩	kui3	规~，~形;规～，～形
短	tuɔn3	长~;长～
矮	ʔai3	高矮
矯	kʰiau3	~正;～正
石	sɐt8a	~头，~榴;～头，～榴
砂	ɬa1a	朱~，~纸;朱～，～纸
砌	tʰɛ5	~墙;～墙
砍	tsam3	~伤
砍	ʦam3	～伤
砑	ŋian2	碾，~平，~碎;碾，～平，～碎
破	pʰɔ5	~坏;～坏
硏	ŋian2	~究;～究
硝	ɬiau1a	~烟，~酸;～烟，～酸
硫	liu2	~磺;～磺
硬	ŋɐn3	软~;软～
硯	han3	~台;～台
碎	ɬui5	~布，破~;～布，破～
碑	pi1a	石~，~文;石～，～文
碓	tɔi5	舂米工具，踏~;舂米工具，踏～
碗	vɔn3	饭~;饭～
碟	tʰiɛp8a	盛具，碟子
碧	piɐt8a	~玉，~绿;～玉，～绿
確	hɔk8a	~定，的~;～定，的～
碼	ma1a	~头，大~;～头，大～
碾	ŋian1b	~米;～米
磁	tsʰi2	~铁，~场
磁	ʦʰi2	～铁，～场
磕	kʰɐi5	~头;～头
磚	tsɔn1a	~头
磚	ʦɔn1a	～头
磨	mɔ2	~刀，水~[动];~豆浆[动];石~[名];～刀，水～[动];～豆浆[动];石～[名]
礎	tsʰɔ3	基~
礎	ʦʰɔ3	基～
礙	ŋɔi3	妨~;妨～
礦	kʰɔŋ5	煤~，~工;煤～，～工
礬	fan2	明~;明～
示	si5	表~;表～
社	sa1a	~会，公~;～会，公～
祀	ki5	祭~;祭～
祁	kʰi2	~连山;～连山
祈	kʰi2	~祷;～祷
祐	jiu5	保~;保～
祕	pi5	~书，~密;～书，～密
祖	tsu3	~宗，~国
祖	ʦu3	～宗，～国
祝	tsok8a	~贺，庆~
祝	ʦok8a	～贺，庆～
神	sɐn2	~仙，精~;～仙，精～
祠	tsʰi2	~堂
祠	ʦʰi2	～堂
祥	tsʰian2	慈~，吉~
祥	ʦʰian2	慈～，吉～
票	pʰiau5	车~;车～
祭	tsɛ5	~祀
祭	ʦɛ5	～祀
禁	kɐm5	不~;~止;不～;～止
禍	vɔ3	大~临头，~害;大～临头，～害
福	fok8a	~气，享~;～气，享～
禦	jy3	防~;防～
禪	sam2	~宗，~师;～宗，～师
禪	sam3	~让，封~;～让，封～
禮	li1a	~貌;～貌
禱	pʰu2	祈~，~告;祈～，～告
禽	kʰɐm2	家~;家～
禾	vɔ2	割~，~苗;割～，～苗
禿	tʰok7	~头;～头
秀	ɬiu5	清~，~才;清～，～才
私	sia1a	自~;自～
秉	pʰɐn3	~持，~公办事;～持，～公办事
秋	tsʰiu1a	~天;~千
秋	ʦʰiu1a	～天；～千
科	fɔ1a	~学，文~;～学，文～
秒	miau3	~针;～针
租	tsu1a	~金，出~
租	ʦu1a	～金，出～
秤	tsʰɐn5	用以称物，~砣
秤	ʦʰɐn5	用以称物，～砣
秦	tsʰɐn2	姓;~国
秦	ʦʰɐn2	姓；～国
秧	jiɔŋ1a	插~，~苗;插～，～苗
秩	tʰiɛt8a	~序;～序
移	ji2	~动;～动
稀	hi1a	~少;～少
稅	sɔi5	交~，~收;交～，～收
稈	kɔn3	禾~(稻秆);禾～（稻秆）
程	tsʰɐn2	~度，路~[文];姓[白]
程	ʦʰɐn2	～度，路～[文];姓[白]
稍	sau3	~等;~息;～等；～息
稗	pʰai3	~草;～草
稚	tsi5	幼~
稚	ʦi5	幼～
稟	pien3	~报;～报
稠	tsʰiu2	~密
稠	ʦʰiu2	～密
種	tsoŋ3	~类，树~[名，量]
種	tsoŋ5	~田[动]
種	ʦoŋ3	～类，树～[名，量]
種	ʦoŋ5	～田[动]
稱	tsʰɐn1a	~呼
稱	tsʰɐn5	~心如意，对~
稱	ʦʰɐn1a	～呼
稱	ʦʰɐn5	～心如意，对～
稻	tʰɔ3	水~;水～
稼	ka5	庄~，邓~先;庄～，邓～先
稽	kʰɛ1b	~查，滑~;～查，滑～
稿	kɔ3	草~，~纸;草～，～纸
穀	kok8a	五~;五～
穆	mok8a	姓，~桂英;姓，～桂英
積	tsiɛt8a	~极，累~
積	ʦiɛt8a	～极，累～
穎	viɐn3	新~;邓~超(人名);新～；邓～超（人名）
穗	vɐi3	谷~;谷～
穢	ji2	淫~，污~;淫～，污～
穩	vɐn3	~定，求~;～定，求～
穴	jæk8a	~位;～位
究	kiu5	~竟，研~;～竟，研～
空	hoŋ1a	~缺;～缺
空	koŋ1a	~虚，天~;～虚，天～
穿	tsʰɔn1a	~堂风，揭~
穿	ʦʰɔn1a	～堂风，揭～
突	tʰuk8a	~然;~出;～然;～出
窄	tsæk8a	狭~
窄	ʦæk8a	狭～
窖	kau5	地~，番薯~;地～，番薯～
窗	tsʰɔŋ1a	门~，~帘
窗	ʦʰɔŋ1a	门～，～帘
窟	kʰuɐt7	小坑[白]
窟	kʰɐt7	~窿[文];～窿[文]
窩	vɔ1a	~囊废，~藏;～囊废，～藏
窮	kʰoŋ2	~人，无~;～人，无～
窯	nau2	~洞，烧~;～洞，烧～
窺	kʰuɐi1a	偷~;偷～
窿	loŋ1b	穿~(破洞);穿～（破洞）
竂	liau1b	茅~，鸡~;茅～，鸡～
竅	hau3	~门;～门
竇	tɐi5	鸟~;鼻~炎;姓;鸟～;鼻～炎；姓
竈	tsu5	~头，~神
竈	ʦu5	～头，～神
立	lɐp8a	~足;～足
站	tsam3	车~
站	tsʰam3	站立
站	ʦam3	车～
站	ʦʰam3	站立
竟	kiɐn3	~然;～然
章	tsɔŋ1a	姓;文~
章	ʦɔŋ1a	姓；文～
童	tʰoŋ2	~年，儿~;～年，儿～
端	tuɔn1a	~正;～正
競	kiɐn5	~争，~赛;～争，～赛
竹	tsok8a	~叶
竹	ʦok8a	～叶
竿	kɔn1a	竹~;竹～
笊	tsau5	~捞(笊篱)
笊	ʦau5	～捞（笊篱）
笑	ɬiau5	~话，玩~;～话，玩～
笛	tʰɐt8a	笛子
笠	lɐp7	~嫲，斗~;～嫲，斗～
笡	tsʰia5	斜，~~(歪斜的样子)
笡	ʦʰia5	斜，～～（歪斜的样子）
符	fu2	~合，鬼画~;～合，鬼画～
笨	pɐn5	~蛋[文];厚[白];～蛋[文]
第	tʰi3	~一，门~;～一，门～
筆	pɐt8a	毛~，~记;毛～，～记
等	tɐn3	~人，高~;～人，高～
筋	kɐn1a	牛~丸;牛～丸
筍	ɬun2	竹~;竹～
筏	fæk8a	竹~(竹排);竹～（竹排）
筐	kʰɔn1b	箩~，两~[文];两~[白];箩～，两～[文];两～[白]
筒	tʰoŋ2	电~，话~;电～，话～
答	tæp8a	回~;回～
策	tsʰɐt8a	~划，政~
策	ʦʰɐt8a	～划，政～
筷	fai5	公~;公～
箅	miɛt1a	蒸笼中的竹屉
箋	tsian1a	便~，信~
箋	ʦian1a	便～，信～
箍	fɔk8a	围束，~桶[白]
箍	kʰu1a	紧~咒[文];紧～咒[文]
箏	tsɐn1a	风~
箏	ʦɐn1a	风～
箕	ki1a	畚~;畚～
算	ɬɔn5	计~;计～
管	kɔn3	~理，气~;～理，气～
箭	tsian5	射~
箭	ʦian5	射～
箱	ɬiœŋ1a	皮~;皮～
箸	tsʰy3	筷子
箸	ʦʰy3	筷子
節	tsiɛt8a	~约，竹~
節	ʦiɛt8a	～约，竹～
範	fan5	模~，~围;模～，～围
篇	pʰian1a	一~文章;一～文章
築	tsʰok8a	建~
築	ʦʰok8a	建～
篙	kɔ1a	竹~;竹～
篦	kɛ5	篦子(很密的梳子);篦子（很密的梳子）
篩	sia1a	~选，~米;～选，～米
篩	ɬi1a	谷~，米~;谷～，米～
篷	pʰoŋ2	帐~;帐～
篾	miɛt1a	蒸笼中的竹屉
簍	lɔ1a	竹~，字纸~;竹～，字纸～
簕	lɐt8a	刺
簡	kan3	~单;～单
簧	vɔŋ2	弹~;弹～
簪	tsɐm1a	绾住发髻的条状物
簪	ʦɐm1a	绾住发髻的条状物
簫	ɬiau1a	吹~;吹～
簷	jam2	屋~下;屋～下
簸	pɔi5	~箕甲(蛇)，~谷;～箕甲（蛇），～谷
簸	pʰɔ1a	颠~;颠～
簽	tsʰiam1a	~字，~名
簽	ʦʰiam1a	～字，～名
簾	liam2	窗~;窗～
簿	pʰu3	练习~，帐~;练习～，帐～
籃	lam2	菜~;菜～
籌	tsʰiu2	~码，~备
籌	ʦʰiu2	～码，～备
籍	tsʰiɐt8a	祖~，~贯
籍	ʦʰiɐt8a	祖～，～贯
籠	loŋ2	鸟~，~罩;鸟～，～罩
籤	tsʰiam1a	竹~，求~
籤	ʦʰiam1a	竹～，求～
籬	li2	~笆;～笆
籮	lɔ2	~筐;～筐
米	mi3	大米
粉	fɐn3	~笔，面~[文];~松[白];～笔，面～[文];～松[白]
粒	nɐp7	三~，颗~;三～，颗～
粗	tsʰu1a	~心
粗	ʦʰu1a	～心
粘	nian1a	~贴;～贴
粟	ɬok7	包~，~米，~子粄;包～，～米，～子粄
粥	tsok8a	煮~
粥	ʦok8a	煮～
粱	liœŋ2	高~，黄~美梦;高～，黄～美梦
粵	jæk8a	~东;～东
粹	ɬui5	纯~;纯～
精	tsiɐn1a	~神
精	ʦiɐn1a	～神
糉	tsoŋ5	粽子
糉	ʦoŋ5	粽子
糊	fu2	浆~，~涂;浆～，～涂
糕	kɔ1a	蛋~，糟~;蛋～，糟～
糖	tʰɔn2	白~;白～
糙	tsʰɔ5	~米，粗~
糙	ʦʰɔ5	～米，粗～
糜	fu2	~烂;粥;～烂；粥
糝	hɔn2	饭~(饭粒)
糞	fɐn5	粪便
糟	tsɔ1a	酒~，~糕
糟	ʦɔ1a	酒～，～糕
糠	hɔn1a	谷~;谷～
糧	liœŋ2	~食;～食
糯	nɔ3	~米;～米
糰	tʰɔn2	饭~，面~;饭～，面～
糴	tʰɐt8a	~米(买米);～米（买米）
糶	tʰiau5	~米(卖米);～米（卖米）
系	hɐi5	中文~，~统;中文～，～统
糾	tɐi3	~缠;~正;～缠;～正
紀	ki3	~律;～律
紂	tsiu5	商~王
紂	ʦiu5	商～王
約	jiɔk8a	大~，~会;大～，～会
紅	hoŋ2	~色;～色
紋	mɐn2	花~;花～
納	næp8a	归~;归～
紐	niu3	纽扣;~约(地名);纽扣；～约（地名）
純	sɐn2	单~，~粹;单～，～粹
紗	ɬa1a	~布;～布
紙	tsi3	白~
紙	ʦi3	白～
級	kʰɐp7	~别，年~;三年~;～别，年～;三年～
紛	fɐn1a	纠~;纠～
紝	ȵɐm3	缝~;缝～
素	ɬu5	~菜，朴~;～菜，朴～
紡	fɔn3	~织;～织
索	ɬɔk8a	绳子，线~;绳子，线～
紫	tsi3	~色
紫	ʦi3	～色
紮	tsæk8a	~紧，驻~
紮	ʦæk8a	～紧，驻～
累	lui3	劳~;积~;连~;劳～;积～;连～
細	ɬɛ5	粗细，大小
紹	sau2	介~;~兴(地名);介～；～兴（地名）
終	tsoŋ1a	~于，始~
終	ʦoŋ1a	～于，始～
組	tsu3	~织，小~
組	ʦu3	～织，小～
絆	pan5	~脚石，~马索;～脚石，～马索
結	kiɛt8a	~婚，~疕[文，动];打~[白];～婚，～疕[文，动];打～[白]
絕	tsʰiɛt8a	~对
絕	ʦʰiɛt8a	～对
絞	kau3	~刑，~肉机;～刑，～肉机
絡	lɔk8a	联~;联～
給	kʰɐp7	供~，~予;供～，～予
絨	jioŋ2	灯芯~，~毛;灯芯～，～毛
絮	ɬui5	棉~;棉～
統	tʰoŋ3	~一，总~;～一，总～
絲	ɬia1a	~绸;～绸
絹	kuan1a	绢
綁	pɔŋ3	捆~;捆～
綑	kʰɐn3	~绑;～绑
經	kiɐn1a	念~，~济[文];~纬，~线[文];~丝(蜘蛛织网)[白];~开;绊倒[白];念～，～济[文];～纬，～线[文];～丝（蜘蛛织网）[白];～开；绊倒[白]
綜	tsoŋ1a	~合;织布机上的综
綜	ʦoŋ1a	～合；织布机上的综
綠	lok8a	~色;～色
綢	tsʰiu2	~缎，丝~
綢	ʦʰiu2	～缎，丝～
維	vɐi2	~生素，~持，纤~;～生素，～持，纤～
綱	kɔn1a	~常，大~;～常，大～
網	mɔn3	鱼~，~络;鱼～，～络
綴	tsʰui3	点~
綴	ʦʰui3	点～
綻	tʰien3	破~[文];长出，~笋，~芽[白];破～[文];长出，～笋，～芽[白]
綽	tsʰɔk8a	~~有余，~号
綽	ʦʰɔk8a	～～有余，～号
綿	mian2	海~，~羊;海～，～羊
緊	kɐn3	~张;～张
緖	sui5	情~;光~;情～；光～
線	ɬian5	~索;～索
緝	tsʰɐp7	~私，通~
緝	ʦʰɐp7	～私，通～
緞	tʰɔn3	绸~;绸～
緣	jan2	~分;～分
編	pʰian1a	主~，~辑[文];毛~，~毛编[白];主～，～辑[文];毛～，～毛编[白]
緩	vɔn3	~慢，迟~;～慢，迟～
緬	mian5	~怀;~甸(地名);～怀；～甸（地名）
緯	vɐi3	经~;经～
練	lian3	~习，熟~;～习，熟～
縈	kiau1b	~线(绕线)
縐	ȵiu5	文~~;文～～
縛	fɔk8a	束~;束～
縣	jan3	~长;～长
縫	foŋ2	裁~;一条~，裂线~;裁～;一条～，裂线～
縮	ɬok7	压~，~小;压～，～小
縱	tsoŋ1a	~横，放~
縱	ʦoŋ1a	～横，放～
縷	lɐi2	千丝万~;千丝万～
總	tsoŋ3	~共，汇~
總	ʦoŋ3	～共，汇～
績	tsɐt8a	成~
績	ʦɐt8a	成～
繁	fan2	~华;～华
織	tsɐn3	纺~，~布
織	ʦɐn3	纺～，～布
繞	ȵau3	围~，~线;围～，～线
繡	ɬiu5	~花;～花
繩	sɐn2	~之以法;～之以法
繪	væk8a	~图，测~;～图，测～
繫	hɐi5	联~;联～
繫	kɛ1a	~皮带;～皮带
繭	kan3	蚕~;蚕～
繮	kiau1b	~绳;～绳
繳	kiau3	~枪，~费;～枪，～费
繼	kɛ5	~续，~承;～续，～承
續	tsʰok8a	连~，继~;继~，~集
續	ʦʰok8a	连～，继～;继～，～集
纏	tsʰian2	纠~，~线
纏	ʦʰian2	纠～，～线
纓	jin1a	红~枪;红～枪
纔	tʰɔi2	刚~;刚～
纜	lam3	~车;～车
缸	kɔn1a	水~;水～
缺	kʰiɛt8a	~点;～点
罅	kʰia5	缝，手指~;缝，手指～
罌	ʔɐn1a	小口大肚的瓶子
罐	kɔn5	~头;～头
罕	ʔɔn3	稀~，~见;稀～，～见
罩	tsau5	灯~，床~
罩	ʦau5	灯～，床～
罪	tʰui3	得~，犯~[文];~过(可怜、难受)[白];得～，犯～[文];～过（可怜、难受）[白]
置	tsi5	布~
置	ʦi5	布～
罰	fæk8a	~款，惩~;～款，惩～
署	sy3	~名;～名
罵	ma5	~人;～人
羅	lɔ2	姓
羊	jiɔŋ2	羊
美	mi1a	~丽，~化;～丽，～化
羔	kɔ1a	羊~;羊～
羞	tʰiu3	~愧;～愧
羣	kʰuɐn2	~众;～众
羨	ɬian3	~慕;～慕
義	ȵi5	情~，~气;情～，～气
羹	kɐn1b	调~;米糊;调～；米糊
羽	jy3	~毛球;～毛球
翁	jioŋ1b	白头~;姓;白头～；姓
翅	tsʰi5	鱼~
翅	ʦʰi5	鱼～
習	tsʰɐp8a	学~，练~
習	ʦʰɐp8a	学～，练～
翠	tsʰui5	翡~
翠	ʦʰui5	翡～
翡	fɐi3	~翠;～翠
翰	hɔn5	~林院;人名用字;～林院；人名用字
翹	kʰiau2	银~片;银～片
翹	kʰiau5	~起来;～起来
翻	fan1a	~书[文];翻转;呕吐[白];～书[文];翻转；呕吐[白]
翼	jɐt7	鸡~，机~;鸡～，机～
耀	jau3	~眼，荣~;～眼，荣～
老	lɔ3	~爷，~实;～爷，～实
考	hau3	~试，大~;～试，大～
者	tsia3	记~，作~
者	ʦia3	记～，作～
而	ȵi2	~且，反~;～且，反～
耐	nai3	~力，~心，忍~;～力，～心，忍～
耕	kɐn1a	~田;～田
耗	hɔ5	消~;消～
耙	pʰa2	犁耙
耳	ȵi3	耳朵，中~炎;耳朵，中～炎
耶	jai2	~稣;～稣
耽	tam1a	~误;～误
